,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
AC025171.5,0.15320183964568132,0.0,0.11652347988531384,0.36344198299612523,0.055677527242008584
AC025174.1,0.0,0.2094188879792804,0.03989605638645116,0.011127783298664777,0.016930030188497116
AC025175.1,0.15320183964568132,0.0,0.03989605638645116,0.8645404363395136,0.19608355664309743
AC025176.1,0.0,0.0,0.03989605638645116,0.02217039241817201,0.1811408740196851
AC025178.1,0.15320183964568132,0.10850596886558207,0.07871845775781273,0.1585247510123138,0.1249875399975576
AC025180.1,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
AC025181.2,2.3314902904981003,2.383498033655968,2.387914775595186,2.298061627383237,3.1609489194406453
AC025183.1,0.0,0.0,0.03989605638645116,0.0,0.0
AC025183.2,0.0,0.0,0.0,0.0,0.0
AC025187.1,0.0,0.0,0.0,0.0,0.0
AC025188.1,0.0,0.0,0.0,0.29224865724437,0.005665446977909845
AC025211.1,0.0,0.0,0.0,0.0,0.04471259570320563
AC025219.1,0.0,0.0,0.07871845775781273,0.02217039241817201,0.022529509804773026
AC025244.1,0.0,0.0,0.0,0.033129121339292356,0.17109240449155713
AC025244.2,0.0,0.0,0.0,0.011127783298664777,0.0
AC025252.1,0.0,0.0,0.0,0.0,0.0
AC025253.1,0.0,0.0,0.0,0.0,0.0
AC025254.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC025257.1,0.0,0.0,0.07871845775781273,0.07615010853404029,0.03919871941998551
AC025259.1,0.0,0.0,0.07871845775781273,0.044005234777390975,0.016930030188497116
AC025259.3,0.41803249925833175,1.8071726737190046,1.9486214286076355,2.11935034686816,1.1246012924807058
AC025262.1,0.0,0.0,0.0,0.07615010853404029,0.07736050269799918
AC025263.1,1.0059837952900417,0.2094188879792804,0.41843508174328287,0.34597029811122487,2.44108043988484
AC025263.2,0.0,0.0,0.0,0.0,0.0
AC025265.1,0.15320183964568132,0.10850596886558207,0.25855304108031446,0.14848149083017906,0.546325036988425
AC025265.2,0.0,0.0,0.0,0.0,0.0
AC025265.3,0.0,0.0,0.03989605638645116,0.0,0.028107340363770633
AC025271.2,0.0,0.0,0.0,0.0,0.005665446977909845
AC025271.3,0.0,0.0,0.0,0.0,0.0
AC025271.4,0.0,0.0,0.0,0.044005234777390975,0.03366368862284041
AC025272.1,0.0,0.0,0.0,0.0,0.0
AC025277.1,0.0,0.0,0.0,0.0,0.0
AC025278.1,0.0,0.0,0.0,0.0,0.0
AC025283.2,0.41803249925833175,0.2094188879792804,0.18928536007324867,1.1924091171930293,0.2543530780688577
AC025283.3,0.0,0.0,0.0,0.08670785186945702,0.022529509804773026
AC025284.1,0.0,0.0,0.0,0.0,0.011308732808332805
AC025287.2,0.15320183964568132,0.10850596886558207,0.15336308674825527,0.4477608253400086,0.2685600142695476
AC025287.3,0.15320183964568132,0.2094188879792804,0.3246468006686816,0.178403926850422,0.17109240449155713
AC025287.4,0.0,0.2094188879792804,0.11652347988531384,0.02217039241817201,0.016930030188497116
AC025366.1,0.0,0.0,0.0,0.0,0.0
AC025370.1,0.0,0.0,0.0,0.044005234777390975,0.011308732808332805
AC025419.1,0.15320183964568132,0.0,0.03989605638645116,0.02217039241817201,0.04471259570320563
AC025423.1,1.29657571381218,1.3573964282061532,1.085146031489856,0.6463839656768706,0.8406659109886817
AC025423.4,0.6417065911265406,0.700341587281102,0.3565918276508423,0.7694453882617927,0.17109240449155713
AC025428.1,0.0,0.0,0.0,0.0,0.0
AC025428.2,0.0,0.0,0.07871845775781273,0.0,0.005665446977909845
AC025430.1,0.0,0.10850596886558207,0.03989605638645116,0.044005234777390975,0.028107340363770633
AC025431.1,0.0,0.0,0.03989605638645116,0.011127783298664777,0.016930030188497116
AC025434.1,0.0,0.0,0.0,0.0,0.0
AC025437.1,0.0,0.0,0.0,0.0,0.0
AC025437.2,0.0,0.0,0.0,0.011127783298664777,0.0
AC025437.3,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
AC025437.4,0.0,0.0,0.0,0.2173589249878885,0.0
AC025437.5,0.0,0.0,0.0,0.044005234777390975,0.0
AC025442.1,0.0,0.0,0.0,0.06551453296190632,0.03366368862284041
AC025465.1,0.0,0.0,0.0,0.02217039241817201,0.0
AC025465.2,0.0,0.0,0.0,0.0,0.0
AC025465.3,0.0,0.0,0.0,0.0,0.0
AC025465.4,0.0,0.0,0.0,0.0,0.0
AC025470.2,0.0,0.0,0.03989605638645116,0.36344198299612523,0.0
AC025475.1,0.0,0.0,0.0,0.0,0.0
AC025521.1,0.0,0.0,0.03989605638645116,0.02217039241817201,0.0
AC025524.1,0.0,0.0,0.0,0.0,0.0
AC025524.2,0.0,0.0,0.07871845775781273,0.0,0.03366368862284041
AC025539.1,0.15320183964568132,0.2094188879792804,0.47773594352208065,0.044005234777390975,0.08273070707704679
AC025566.1,0.0,0.0,0.0,0.0,0.0
AC025569.1,1.0059837952900417,0.3922566758905808,0.8806406014208541,0.49608370709924093,0.277954171832199
AC025572.1,0.15320183964568132,0.0,0.0,0.0,0.0
AC025575.1,0.0,0.0,0.0,0.0,0.028107340363770633
AC025575.2,0.0,0.0,0.0,0.011127783298664777,0.1301836682820277
AC025576.1,0.0,0.0,0.0,0.044005234777390975,0.03366368862284041
AC025576.2,0.0,0.0,0.0,0.0,0.011308732808332805
AC025580.1,0.0,1.2190229682710216,0.9024459662554914,0.2830972957400843,4.208042228296258
AC025580.2,2.1246728058260693,3.261866289225439,1.6073431716718303,0.1383678245036296,2.510466491375711
AC025580.3,0.7417546142468083,0.8327781100183103,1.104088345645272,0.7628771827793251,0.5656308422168089
AC025627.1,0.0,0.0,0.0,0.0,0.011308732808332805
AC025674.2,0.0,0.0,0.03989605638645116,0.011127783298664777,0.016930030188497116
AC025682.1,0.2916854154205314,0.3037323046627132,0.3565918276508423,0.4477608253400086,0.2448034633496059
AC025741.1,0.0,0.0,0.0,0.044005234777390975,0.0
AC025752.1,0.0,0.0,0.0,0.0,0.0
AC025754.1,0.0,0.0,0.0,0.02217039241817201,0.011308732808332805
AC025754.2,0.0,0.0,0.0,0.4640489571878296,0.005665446977909845
AC025773.1,0.0,0.0,0.0,0.0,0.0
AC025809.1,0.0,0.0,0.0,0.08670785186945702,0.0
AC025810.1,0.0,0.0,0.0,0.0,0.0
AC025811.1,0.0,0.0,0.0,0.0,0.0
AC025822.1,0.0,0.0,0.0,0.0,0.0
AC025822.2,0.0,0.0,0.0,0.011127783298664777,0.016930030188497116
AC025871.1,0.0,0.0,0.0,0.0,0.0
AC025887.1,0.0,0.0,0.0,0.0,0.0
AC025887.2,0.0,0.3037323046627132,0.03989605638645116,0.1585247510123138,0.08273070707704679
AC025917.1,0.0,0.0,0.03989605638645116,0.0,0.016930030188497116
AC025918.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC025946.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC025947.1,0.0,0.0,0.0,0.0,0.0
AC026116.1,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
AC026150.1,0.0,0.2094188879792804,0.15336308674825527,0.14848149083017906,0.08808099582852193
AC026150.3,0.0,0.0,0.18928536007324867,0.26461856189060673,0.20103025463031401
AC026167.1,0.0,0.0,0.0,0.0,0.0
AC026191.1,0.0,0.0,0.07871845775781273,0.0971888938657805,0.20103025463031401
AC026202.1,0.0,0.0,0.0,0.0,0.0
AC026202.2,0.5341999884465196,0.5545074244141329,1.5112776913376336,0.8522174632983229,0.6034842841364813
AC026202.3,0.8353121753020726,0.9540728543504249,1.1774643479049685,0.16849857853975045,0.7320791430119892
AC026250.1,0.9231703333250494,1.774606475735133,1.9060809372674912,1.9987539726971233,1.778902569153583
AC026254.2,0.2916854154205314,0.10850596886558207,0.15336308674825527,0.0971888938657805,0.061128899199910415
AC026304.1,1.4225133734967126,1.0110986950338416,1.2642288099333996,1.7290791355440105,1.5881817688352438
AC026310.2,0.0,0.10850596886558207,0.18928536007324867,0.011127783298664777,0.011308732808332805
AC026316.2,0.0,0.0,0.0,0.0,0.0
AC026316.5,0.0,0.0,0.0,0.02217039241817201,0.022529509804773026
AC026320.1,0.0,0.10850596886558207,0.0,0.0,0.0
AC026333.3,0.41803249925833175,0.2094188879792804,0.25855304108031446,0.0,0.0
AC026333.4,0.15320183964568132,0.0,0.3878448046340417,0.23644895319035147,0.4705124111171957
AC026336.2,0.0,0.0,0.0,0.0,0.005665446977909845
AC026336.3,0.0,0.0,0.03989605638645116,0.02217039241817201,0.005665446977909845
AC026347.1,0.15320183964568132,0.0,0.03989605638645116,0.033129121339292356,0.016930030188497116
AC026353.1,0.0,0.10850596886558207,0.07871845775781273,0.033129121339292356,0.0
AC026355.1,0.0,0.0,0.03989605638645116,0.2552896736362315,0.0
AC026355.2,0.0,0.0,0.0,0.0,0.0
AC026358.1,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
AC026367.1,0.0,0.0,0.07871845775781273,0.4062173222330126,0.4705124111171957
AC026367.2,0.0,0.0,0.07871845775781273,0.20771834144133997,0.1197726292442381
AC026367.3,0.0,0.0,0.03989605638645116,0.29224865724437,0.1811408740196851
AC026369.1,0.0,0.0,0.18928536007324867,0.033129121339292356,0.028107340363770633
AC026369.2,0.0,0.0,0.0,1.6671142403794086,0.005665446977909845
AC026369.3,4.021188551923206,4.1148032221224975,3.442279232783109,0.05479996905834087,0.03366368862284041
AC026391.1,0.0,0.10850596886558207,0.03989605638645116,1.6984293425616064,0.016930030188497116
AC026398.1,0.0,0.0,0.0,0.0,0.0
AC026401.1,0.0,0.0,0.07871845775781273,0.6102512299739099,0.016930030188497116
AC026401.3,2.5949217490370913,3.005401167695676,3.3775844089753333,2.5148787235423424,2.3336946355024697
AC026412.3,0.6417065911265406,0.3037323046627132,0.6422811640105438,0.14848149083017906,0.4540312755404034
AC026414.1,0.0,0.0,0.0,0.0,0.0
AC026415.1,0.0,0.0,0.0,0.0,0.0
AC026427.1,0.0,0.0,0.0,0.033129121339292356,0.0
AC026434.1,0.0,0.0,0.0,0.0,0.0
AC026458.2,0.0,0.0,0.22433487668244584,0.1585247510123138,0.4827508697735295
AC026461.3,0.2916854154205314,0.10850596886558207,0.11652347988531384,0.11792527578185553,0.011308732808332805
AC026462.2,0.0,0.0,0.0,0.0,0.0
AC026462.3,0.0,0.0,0.0,0.0,1.464048751054818
AC026462.4,0.0,0.0,0.0,0.0,0.0
AC026464.1,0.0,0.0,0.0,0.0,0.0
AC026464.3,0.0,0.0,0.0,0.0,0.0
AC026464.4,0.0,0.0,0.03989605638645116,0.02217039241817201,0.005665446977909845
AC026469.1,0.0,0.0,0.0,0.30134233517102277,0.005665446977909845
AC026470.2,0.0,0.0,0.0,0.0,0.0
AC026471.1,1.6455447851391993,2.2944176043679003,2.4410269550576875,2.1846931504775107,2.44316956414387
AC026471.2,0.15320183964568132,0.10850596886558207,0.5346952216651221,0.9008901187940389,0.49890897326741596
AC026471.3,0.0,0.10850596886558207,0.11652347988531384,0.10759434095049275,1.3168726039344891
AC026471.4,0.41803249925833175,0.5545074244141329,0.8806406014208541,1.101627357633689,0.7114269862209298
AC026471.5,0.0,0.0,0.11652347988531384,0.02217039241817201,0.005665446977909845
AC026495.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC026523.1,0.0,0.10850596886558207,0.03989605638645116,0.0,0.028107340363770633
AC026583.1,0.0,0.0,0.0,0.0,0.0
AC026585.1,0.0,0.0,0.0,0.033129121339292356,0.0
AC026620.1,0.0,0.0,0.0,0.0,0.0
AC026688.2,0.0,0.0,0.0,0.011127783298664777,0.022529509804773026
AC026691.1,0.6417065911265406,0.6292664192339831,0.6679691878876498,0.5580950975132505,0.20103025463031401
AC026704.1,0.15320183964568132,0.0,0.0,0.0,0.2591042851881327
AC026719.1,0.0,0.0,0.0,0.0,0.0
AC026719.2,0.0,0.0,0.0,0.0,0.0
AC026725.1,0.2916854154205314,0.2094188879792804,0.5064966666568033,0.3807046072241464,0.016930030188497116
AC026726.1,0.2916854154205314,0.2094188879792804,0.07871845775781273,0.32828442673103375,0.16097345550546674
AC026740.1,0.15320183964568132,0.3037323046627132,0.22433487668244584,0.1585247510123138,0.679883627259132
AC026741.1,0.15320183964568132,0.3037323046627132,0.18928536007324867,0.31037905215870454,0.11453879974315888
AC026746.1,0.15320183964568132,0.0,0.0,0.0,0.05020547855928063
AC026765.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC026765.2,0.0,0.0,0.0,0.14848149083017906,0.055677527242008584
AC026771.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC026774.1,0.0,0.0,0.03989605638645116,0.011127783298664777,0.03919871941998551
AC026780.1,0.0,0.0,0.0,0.0,0.0
AC026780.2,0.0,0.0,0.0,0.0,0.0
AC026782.1,0.0,0.0,0.0,0.0,0.0
AC026782.2,0.0,0.0,0.0,0.0,0.005665446977909845
AC026785.2,0.41803249925833175,0.2094188879792804,0.3246468006686816,0.1585247510123138,0.06655975010341297
AC026785.3,0.0,0.0,0.0,0.0,0.0
AC026786.1,0.0,0.0,0.0,0.0,0.0
AC026786.2,0.15320183964568132,0.0,0.03989605638645116,0.044005234777390975,0.022529509804773026
AC026790.1,0.0,0.0,0.03989605638645116,0.011127783298664777,0.005665446977909845
AC026801.2,0.15320183964568132,0.0,0.41843508174328287,0.6175505363211112,0.6220449550937113
AC026803.2,0.2916854154205314,0.7680789913890524,0.5346952216651221,0.178403926850422,0.19111983909523525
AC026888.1,0.0,0.0,0.03989605638645116,0.044005234777390975,0.011308732808332805
AC026894.1,0.0,0.0,0.0,0.7023775826138337,0.1660418016688751
AC026904.1,0.0,0.0,0.07871845775781273,0.23644895319035147,0.005665446977909845
AC026904.2,0.15320183964568132,0.0,0.0,0.882829756409236,0.016930030188497116
AC026904.3,0.0,0.0,0.0,0.5428403398788717,0.0
AC026950.2,0.0,0.0,0.0,0.0,0.0
AC026954.2,0.0,0.0,0.07871845775781273,0.05479996905834087,0.061128899199910415
AC026954.3,0.0,0.0,0.0,0.1383678245036296,0.022529509804773026
AC026979.1,0.15320183964568132,0.0,0.07871845775781273,0.07615010853404029,0.022529509804773026
AC026979.2,2.3632509459062288,3.273566828225155,3.423550631248415,2.831265542360115,2.6105235408985736
AC026979.3,0.41803249925833175,0.3922566758905808,0.47773594352208065,0.7092264168305591,0.36427409191572047
AC026992.1,0.0,0.0,0.0,0.011127783298664777,0.022529509804773026
AC026992.2,0.15320183964568132,0.0,0.03989605638645116,0.6102512299739099,0.055677527242008584
AC027013.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC027018.1,0.0,0.0,0.03989605638645116,0.011127783298664777,0.016930030188497116
AC027020.1,0.0,0.0,0.0,0.033129121339292356,0.0
AC027020.2,0.7417546142468083,0.8946998405412794,1.3930349215977973,1.0593705680361254,1.3394805836689236
AC027031.1,0.0,0.0,0.0,0.0,0.0
AC027031.2,0.9231703333250494,1.4836518566154202,1.9590634033920642,3.4599528965830535,1.3506530909944428
AC027045.2,0.0,0.0,0.0,0.011127783298664777,0.0
AC027045.3,0.0,0.0,0.0,0.0,0.005665446977909845
AC027088.2,0.0,0.0,0.0,0.011127783298664777,0.0
AC027088.3,0.0,0.0,0.0,0.0,0.022529509804773026
AC027097.1,2.906508533314188,3.7794827803203037,3.7191017083348554,2.752229223695073,1.5066242637179226
AC027097.2,0.8353121753020726,1.5620736765489585,1.7584648888498189,0.8767590418946485,0.2965609437111366
AC027117.2,0.0,0.0,0.03989605638645116,0.033129121339292356,0.5148881094823905
AC027130.1,0.15320183964568132,0.0,0.07871845775781273,0.12818275792491216,0.005665446977909845
AC027228.1,0.0,0.0,0.07871845775781273,0.033129121339292356,0.016930030188497116
AC027228.2,0.0,0.0,0.0,0.044005234777390975,0.0
AC027237.2,0.2916854154205314,0.2094188879792804,0.18928536007324867,0.4062173222330126,0.277954171832199
AC027237.3,0.0,0.0,0.03989605638645116,1.0158386263563144,0.1197726292442381
AC027243.1,0.0,0.0,0.0,0.0,0.0
AC027243.2,0.0,0.0,0.07871845775781273,0.14848149083017906,0.0
AC027271.1,0.0,0.10850596886558207,0.03989605638645116,0.32828442673103375,0.18613898446760818
AC027277.1,0.0,0.0,0.03989605638645116,1.048610106066758,0.5029203801041816
AC027281.1,0.2916854154205314,0.2094188879792804,0.3246468006686816,0.011127783298664777,0.0
AC027287.2,0.0,0.0,0.0,0.0,0.0
AC027288.1,0.0,0.0,0.03989605638645116,0.0,0.011308732808332805
AC027288.3,0.0,0.0,0.07871845775781273,0.2552896736362315,0.1660418016688751
AC027290.1,0.15320183964568132,0.3037323046627132,0.41843508174328287,0.1585247510123138,0.21576938844669252
AC027307.1,0.15320183964568132,0.0,0.07871845775781273,0.08670785186945702,0.09872241350447233
AC027307.2,0.7417546142468083,1.2666374301303294,1.3300688904336397,1.4181852085471391,1.1932355277809874
AC027307.3,0.9231703333250494,1.6722502410603024,1.9168342354289858,1.836199231041534,1.3836606759220371
AC027309.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC027312.1,0.0,0.0,0.0,0.0,0.011308732808332805
AC027315.1,0.0,0.0,0.0,0.0,0.005665446977909845
AC027319.1,0.2916854154205314,0.5545074244141329,0.3246468006686816,0.4312866973923087,0.37744353208297116
AC027328.1,0.0,0.0,0.0,0.0,0.011308732808332805
AC027338.1,0.0,0.0,0.0,0.044005234777390975,0.022529509804773026
AC027338.2,0.0,0.0,0.0,0.011127783298664777,0.0
AC027343.1,0.0,0.0,0.0,0.0,0.0
AC027343.2,0.0,0.0,0.0,0.0,0.0
AC027343.3,0.0,0.0,0.0,0.0,0.0
AC027449.1,0.15320183964568132,0.0,0.07871845775781273,0.044005234777390975,0.40771263077731923
AC027451.1,0.0,0.0,0.0,0.011127783298664777,0.03919871941998551
AC027458.1,0.0,0.0,0.0,0.02217039241817201,0.0
AC027514.2,0.0,0.0,0.0,0.0,0.0
AC027541.1,0.0,0.0,0.0,0.0,0.0
AC027575.2,0.41803249925833175,0.8327781100183103,0.5346952216651221,0.5039824710140821,0.3149307921603257
AC027601.1,0.0,0.0,0.22433487668244584,0.08670785186945702,0.061128899199910415
AC027601.2,0.0,0.0,0.0,0.02217039241817201,0.0
AC027601.3,0.0,0.0,0.03989605638645116,0.5118382245249542,0.2351902155355896
AC027601.4,0.0,0.3037323046627132,0.03989605638645116,0.5196514334973673,0.10928591372682107
AC027607.1,0.0,0.4756617630180751,0.41843508174328287,0.5731902407673873,0.08808099582852193
AC027627.1,0.0,0.0,0.0,0.0,0.0
AC027644.3,3.699075795214019,3.6949928372499046,3.5567072753489306,3.961632317390471,3.671871617247596
AC027644.4,0.0,0.10850596886558207,0.07871845775781273,0.08670785186945702,0.016930030188497116
AC027682.1,0.7417546142468083,0.2094188879792804,0.5064966666568033,0.7023775826138337,0.8905104483995396
AC027682.2,0.5341999884465196,0.3037323046627132,0.3878448046340417,0.5039824710140821,0.04471259570320563
AC027682.3,0.0,0.0,0.0,0.0971888938657805,0.005665446977909845
AC027682.4,0.15320183964568132,0.2094188879792804,0.22433487668244584,0.455927877915857,0.35542720105093706
AC027682.5,0.0,0.0,0.03989605638645116,0.02217039241817201,0.022529509804773026
AC027682.6,0.41803249925833175,0.4756617630180751,0.9450922057951718,1.3276229343163966,0.07736050269799918
AC027688.1,0.0,0.0,0.0,0.0,0.0
AC027688.2,0.0,0.0,0.0,0.0,0.0
AC027698.1,0.0,0.0,0.0,0.02217039241817201,0.0
AC027701.1,0.0,0.0,0.0,0.0,0.0
AC027702.1,0.41803249925833175,0.4756617630180751,0.47773594352208065,0.35473258913589906,0.3598574278329144
AC027763.2,0.0,0.0,0.0,0.011127783298664777,0.0
AC027779.1,0.0,0.0,0.0,0.0,0.0
AC027796.3,0.15320183964568132,0.0,0.3246468006686816,0.2269355142408146,0.42895108178544394
AC027796.4,0.15320183964568132,0.10850596886558207,0.11652347988531384,0.2269355142408146,0.41624556680152613
AC027801.1,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
AC027801.3,0.0,0.0,0.0,0.0,0.0
AC027801.4,0.0,0.0,0.0,0.0,0.016930030188497116
AC027804.1,0.0,0.0,0.03989605638645116,0.0,0.0
AC027808.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC027808.2,0.0,0.0,0.03989605638645116,0.0,0.0
AC032011.1,0.15320183964568132,0.10850596886558207,0.03989605638645116,0.24590006923957464,0.14566069922869013
AC032019.1,0.0,0.0,0.0,0.0,0.0
AC032019.2,0.0,0.0,0.0,0.0,0.0
AC032044.1,0.15320183964568132,0.5545074244141329,0.6679691878876498,0.33715446344378414,0.21576938844669252
AC034102.2,0.0,0.0,0.0,0.0,0.0
AC034102.3,0.15320183964568132,0.0,0.0,0.011127783298664777,0.022529509804773026
AC034102.4,0.0,0.3922566758905808,0.18928536007324867,0.14848149083017906,0.24958617215168966
AC034102.5,0.15320183964568132,0.10850596886558207,0.22433487668244584,0.05479996905834087,0.17612538777253722
AC034102.6,0.15320183964568132,0.10850596886558207,0.18928536007324867,0.02217039241817201,0.2448034633496059
AC034102.7,0.0,0.10850596886558207,0.0,0.011127783298664777,0.022529509804773026
AC034102.8,0.0,0.0,0.0,0.044005234777390975,0.005665446977909845
AC034111.1,1.1585839054973717,0.8946998405412794,1.468064322456011,1.0540003692542053,0.8595599949687271
AC034114.2,0.15320183964568132,0.3922566758905808,0.6161274454441102,0.0,0.011308732808332805
AC034187.1,0.0,0.0,0.15336308674825527,0.10759434095049275,0.03919871941998551
AC034195.1,0.0,0.0,0.03989605638645116,0.044005234777390975,0.016930030188497116
AC034198.2,0.0,0.3037323046627132,0.18928536007324867,0.178403926850422,0.2543530780688577
AC034199.1,2.0871257327131256,3.5581872185447456,2.1804690890570897,0.31037905215870454,0.005665446977909845
AC034206.1,0.0,0.0,0.0,0.178403926850422,0.0
AC034213.1,0.0,0.0,0.11652347988531384,0.1585247510123138,0.1249875399975576
AC034223.1,0.0,0.0,0.0,0.0,0.0
AC034223.2,0.0,0.0,0.0,0.0,0.0
AC034226.1,0.0,0.0,0.0,0.011127783298664777,0.0
AC034228.1,0.0,0.0,0.0,0.0,0.0
AC034228.2,0.0,0.0,0.0,0.0,0.0
AC034228.3,0.0,0.0,0.0,0.0,0.0
AC034229.1,0.0,0.0,0.11652347988531384,0.10759434095049275,0.05020547855928063
AC034229.2,0.0,0.0,0.0,0.0,0.0
AC034229.3,0.0,0.0,0.0,0.0,0.0
AC034229.4,0.0,0.10850596886558207,0.03989605638645116,0.11792527578185553,0.07197023387152215
AC034231.1,0.41803249925833175,0.2094188879792804,0.3878448046340417,0.39776311480258236,0.6834226963077122
AC034232.2,0.0,0.0,0.0,0.0971888938657805,0.0
AC034234.1,0.0,0.0,0.0,0.0,0.0
AC034236.2,1.7927570702631226,2.097836530921877,3.4534007919715153,1.8330673525998178,1.2275783654430017
AC034236.3,0.0,0.0,0.3565918276508423,0.06551453296190632,0.016930030188497116
AC034238.2,0.0,0.0,0.0,0.02217039241817201,0.0
AC034238.3,0.0,0.0,0.0,0.0,0.0
AC034243.1,0.0,0.10850596886558207,0.03989605638645116,0.23644895319035147,0.5694611942505905
AC034245.1,0.0,0.0,0.0,0.0,0.0
AC035140.1,0.0,0.0,0.03989605638645116,0.07615010853404029,0.11453879974315888
AC036101.1,0.0,0.0,0.0,0.0,0.0
AC036103.1,0.0,0.0,0.07871845775781273,0.12818275792491216,0.055677527242008584
AC036108.1,0.0,0.0,0.0,0.05479996905834087,0.011308732808332805
